"iOS开发工程师（SJYX)","上海辛辣网络科技有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"ios前端","江苏汇众网络科技有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"运维架构师","杭州米络星科技有限公司","杭州","2-3.5万/月","20000.0","35000.0","01-10"
"后台开发工程师","广东泊桑珠宝有限公司","东莞","6-7千/月","6000.0","7000.0","01-10"
"控制系统软件设计与开发","中国科学院上海应用物理研究所","上海","10-15万/年","8333","12500.0","01-10"
"大数据开发工程师（长沙）","杭州数梦工场科技有限公司","长沙","1-1.5万/月","10000.0","15000.0","01-10"
"DBA运维工程师","巧达科技（北京）有限公司","北京","2-3万/月","20000.0","30000.0","01-10"
"运维工程师 (MJ003912)","哈啰出行（哈罗单车hellobike）","上海","1-3万/月","10000.0","30000.0","01-10"
"中级java开发工程师","杭州珍林网络技术有限公司","杭州","0.8-1.4万/月","8000.0","14000.0","01-10"
"汽车电子软件测试工程师","浙江航芯科技有限公司","异地招聘","1.5-2万/月","15000.0","20000.0","01-10"
"研发部-信息安全工程师","中移智行网络科技有限公司","上海","薪资面议","0","0","01-10"
"软件测试工程师","中电科（上海）公共设施运营管理有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"运维工程师","北京中智达信科技有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"3D开发工程师","广州珂珑服装有限公司","广州","0.8-1.5万/月","8000.0","15000.0","01-10"
"策略开发工程师","银河期货有限公司","上海","0.8-2万/月","8000.0","20000.0","01-10"
"软件开发工程师","爱盛生物科技（上海）有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"大数据平台工程师","湖南同飞电力调度信息有限责任公司","长沙","10-15万/年","8333","12500.0","01-10"
"运维工程师","深圳市都市数据技术有限公司","深圳","1.2-1.6万/月","12000.0","16000.0","01-10"
"大数据开发工程师","杭州信雅达数码科技有限公司","杭州","1-2万/月","10000.0","20000.0","01-10"
"CAE Engineer","河北艾福亿维动力总成有限公司","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"数据挖掘工程师","深圳达闼科技控股有限公司","成都","1.5-2万/月","15000.0","20000.0","01-10"
"机器人ROS工程师","烟台市广智微芯智能科技有限责任公司","异地招聘","0.6-1.2万/月","6000.0","12000.0","01-10"
"定位算法工程师","上海慕为自动化系统工程有限公司","沈阳","4-7千/月","4000.0","7000.0","01-10"
"DevOps运维工程师","上海益玩网络科技有限公司广州分公司","广州","2-2.5万/月","20000.0","25000.0","01-10"
"区块链研发工程师（2019SGW04）","中国信息通信研究院","北京","1-1.5万/月","10000.0","15000.0","01-10"
"开发工程师实习生","湖南图元云技术有限公司","长沙","5.5-6.5千/月","5500.0","6500.0","01-10"
"投资策略研究员","江苏景闰投资股份有限公司","南京","1-2万/月","10000.0","20000.0","01-10"
"数据挖掘工程师","新希望六和股份有限公司","成都","30-40万/年","25000","33333.0","01-10"
"高级运维工程师(平台产品部)","北京用友政务软件股份有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"遥感算法工程师","武汉珈和科技有限公司","北京","1-2万/月","10000.0","20000.0","01-10"
"大数据开发工程师","高伟达软件股份有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"软件测试工程师（IPC方向）","南京地平线机器人技术有限公司","南京","1-1.5万/月","10000.0","15000.0","01-10"
"Web前端开发工程师","中大电子商务（深圳）有限公司","深圳","1-1.6万/月","10000.0","16000.0","01-10"
"应用系统测试工程师","宝能汽车有限公司","深圳","0.8-1万/月","8000.0","10000.0","01-10"
"委外催收管理调查员（数据分析）","美利金融","深圳","1-2万/月","10000.0","20000.0","01-10"
"Senior Rigger 游戏绑定师","上海维塔士电脑软件有限公司Virtuos Ltd.","上海","1-1.5万/月","10000.0","15000.0","01-10"
"IT Server Engineer","基美电子（苏州）有限公司","苏州","1-2万/月","10000.0","20000.0","01-10"
"流媒体开发工程师","珠海金山网络游戏科技有限公司","异地招聘","1.5-3.5万/月","15000.0","35000.0","01-10"
"数据分析师","深圳特为科创信息技术有限公司","深圳","6-8千/月","6000.0","8000.0","01-10"
"写手","广州优见投资有限公司","广州","6-8千/月","6000.0","8000.0","01-10"
"运维工程师","北京饭宝鲜网络科技有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"运维工程师","深圳市美诺生物科技有限公司","深圳","0.8-1.5万/月","8000.0","15000.0","01-10"
"数据赋能专员","漳州贝壳房地产经纪有限公司","异地招聘","3.5-5.5千/月","3500.0","5500.0","01-10"
"中/高级BI工程师","上海欢兽实业有限公司","上海","2.5-3万/月","25000.0","30000.0","01-10"
"解决方案架构师","深圳市华云中盛科技有限公司","北京","1-1.5万/月","10000.0","15000.0","01-10"
"Golang后台开发工程师","北京周同科技有限公司","北京","1.8-3万/月","18000.0","30000.0","01-10"
"云计算工程师 openstack工程师","深圳市讯方技术股份有限公司","上海","6-9千/月","6000.0","9000.0","01-10"
"云计算工程师(001518)","北京辰安科技股份有限公司","北京","1.2-2.4万/月","12000.0","24000.0","01-10"
"自然语言处理工程师","深圳市中科卓软科技有限公司","深圳","3-4万/月","30000.0","40000.0","01-10"
"运维工程师","西安远眺网络科技有限公司","西安","6-8千/月","6000.0","8000.0","01-10"
"计算机视觉算法工程师","北京信驰投资顾问有限公司","北京","1.5-3万/月","15000.0","30000.0","01-10"
"网络安全工程师","上海同信生物科技有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"生物信息工程师","武汉臻熙生物技术有限公司","武汉","0.6-1.2万/月","6000.0","12000.0","01-10"
"高级数据分析师(J11352)","深圳依时货拉拉科技有限公司","深圳","2.5-5万/月","25000.0","50000.0","01-10"
"Android开发工程师","湖北盛天网络技术股份有限公司","武汉","1-1.5万/月","10000.0","15000.0","01-10"
"Testing engineer","富思商业（深圳）有限公司","深圳","1-2.5万/月","10000.0","25000.0","01-10"
"中级运维工程师","深圳市有棵树科技有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"运维工程师","微屏软件科技（上海）有限公司","上海","0.7-1万/月","7000.0","10000.0","01-10"
"后端开发工程师","深圳市咔咔尔餐饮管理有限公司","深圳","1.6-2.2万/月","16000.0","22000.0","01-10"
"软件测试工程师","哈尔滨市科佳通用机电股份有限公司","哈尔滨","0.6-1.1万/月","6000.0","11000.0","01-10"
"信息系统架构工程师","广州博纳信息技术有限公司","广州","5-9千/月","5000.0","9000.0","01-10"
"前端开发工程师","思安新能源股份有限公司","西安","1.5-3万/月","15000.0","30000.0","01-10"
"物联网硬件工程师","居丽芳生态科技（上海）有限公司","上海","0.6-1.5万/月","6000.0","15000.0","01-10"
"测试工程师","山东海看网络科技有限公司","济南","0.6-1.2万/月","6000.0","12000.0","01-10"
"算法工程师","成都阜特科技股份有限公司","成都","0.8-1.2万/月","8000.0","12000.0","01-10"
"需求经理","立名联合科技（北京）有限公司","北京","1-1.5万/月","10000.0","15000.0","01-10"
"人工智能/机器人/3D打印/ 技术工程师","云南桃蹊教育科技有限公司","昆明","6-8千/月","6000.0","8000.0","01-10"
"高级前端开发工程师","深圳联想懂的通信有限公司","南京","1.5-2万/月","15000.0","20000.0","01-10"
"高薪急聘英文写手","宁波天巡教育信息咨询有限公司","异地招聘","3-4万/月","30000.0","40000.0","01-10"
"Java高级开发工程师","北京中关村科金技术有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"人工智能（AI）算法工程师","眸芯科技（上海）有限公司","上海","25-35万/年","20833","29166.0","01-10"
"Trainee， Software Engineer","赛默飞世尔科技（中国）有限公司","上海","薪资面议","0","0","01-10"
"量化策略工程师（实习生）","珠海钧誉资产管理有限公司","广州","4.5-6千/月","4500.0","6000.0","01-10"
"运维工程师（运维开发）","上海秦苍信息科技有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"ADAS Vehicle Test Engineer","伟世通亚太（上海）有限公司","上海","20-40万/年","16666","33333.0","01-10"
"运维开发工程师","昆山巩诚电动车科技有限公司","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"机电产品研发工程师","上海育华投资集团有限公司","洛阳","4.5-6千/月","4500.0","6000.0","01-10"
"APP测试工程师","山东阿帕网络技术有限公司","临沂","4.5-6千/月","4500.0","6000.0","01-10"
"Web前端开发工程师","西安可视可觉网络科技有限公司","西安","0.8-1万/月","8000.0","10000.0","01-10"
"高级测试开发工程师","艾拉丁网络科技（北京）有限公司","北京","2-4万/月","20000.0","40000.0","01-10"
"人工智能工程师","山东中再生投资开发有限公司","重庆","0.6-1.2万/月","6000.0","12000.0","01-10"
"PHP高级开发工程师","武汉安天信息技术有限责任公司","武汉","1.4-2.4万/月","14000.0","24000.0","01-10"
"C语言开发工程师","上海龙翊信息安全技术有限公司","上海","2-3万/月","20000.0","30000.0","01-10"
"高级JAVA服务器","上海晨之科信息技术有限公司","上海","1.8-3.5万/月","18000.0","35000.0","01-10"
"算法工程师","成都新舟锐视科技有限公司","成都","2-2.5万/月","20000.0","25000.0","01-10"
"自动化测试工程师","广州雍圆信息技术有限公司","南宁","0.8-1万/月","8000.0","10000.0","01-10"
"技术总监","北京优铺网络科技有限公司","北京","2.5-4万/月","25000.0","40000.0","01-10"
"Web前端开发","苏州思达通教育投资有限公司","苏州","0.7-1万/月","7000.0","10000.0","01-10"
"QT开发工程师","深圳市越疆科技有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"生物信息分析工程师","上海鲸舟基因科技有限公司","上海","0.6-1.2万/月","6000.0","12000.0","01-10"
"影视后期特效师","上海河马文化科技股份有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"游戏运维工程师","苏州梦城网络科技有限公司","苏州","0.5-2万/月","5000.0","20000.0","01-10"
"Web安全实习生","广州安搏士信息科技有限公司","广州","4-6千/月","4000.0","6000.0","01-10"
"机器学习工程师","重庆华龙艾迪信息技术有限公司","重庆","1.5-2万/月","15000.0","20000.0","01-10"
"大数据开发高级工程师","武汉希尔智慧科技有限公司","武汉","1.8-3万/月","18000.0","30000.0","01-10"
"软件测试工程师","上上德盛集团有限公司上海分公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"算法工程师（可接受应届生）","北京普柏特信息科技有限公司上海分公司","上海","2-4万/月","20000.0","40000.0","01-10"
"软件测试工程师","深圳市泽维电子科技有限公司","石家庄","5-7千/月","5000.0","7000.0","01-10"
"Android Framework及系统工程师","西安安谷运合软件技术有限公司","西安","0.7-1.4万/月","7000.0","14000.0","01-10"
"灯光渲染师","凝梦文化传播（上海）有限公司","上海","0.6-1.5万/月","6000.0","15000.0","01-10"
"渗透测试工程师","海南科澜科技有限公司","海口","4-7千/月","4000.0","7000.0","01-10"
"高级前端开发工程师","深圳众禄基金销售股份有限公司","深圳","1.8-2.5万/月","18000.0","25000.0","01-10"
"数字IC设计工程师","上海山景集成电路股份有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"运维工程师","上海科箭软件科技有限公司","西安","0.7-1万/月","7000.0","10000.0","01-10"
"咨询顾问（数据分析方向）","上海博阳精讯信息科技有限公司","北京","0.5-1万/月","5000.0","10000.0","01-10"
"Windows software engineer(PC Tool)","三星半导体（中国）研究开发有限公司","杭州","1-3万/月","10000.0","30000.0","01-10"
"Software Engineer(Machine Learning)","西安三星电子研究有限公司","西安","1-2万/月","10000.0","20000.0","01-10"
"运营分析专家(J190103017)","滴滴出行","海口","1-1.5万/月","10000.0","15000.0","01-10"
"数据分析师","“前程无忧”51job.com（上海）","上海","薪资面议","0","0","01-10"
"Senior Associate, Scrum Master","普华永道信息技术（上海）有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"5G Software/Test Developer 262876","爱立信全球服务中心 Global Service Center","南京","薪资面议","0","0","01-10"
"Firmware Engineering Technician","Tesla特斯拉汽车","上海","薪资面议","0","0","01-10"
"资深软件工程师","携程旅行网IT技术区","深圳","2-3.5万/月","20000.0","35000.0","01-10"
"Manager/Snr Consultant, Risk Modelling","毕马威中国 KPMG China","深圳","2-4万/月","20000.0","40000.0","01-10"
"教育商品企画","卡西欧（中国）贸易有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"PHP软件开发工程师（0023040106）","Transcosmos","上海","1-1.5万/月","10000.0","15000.0","01-10"
"互联软件配置和集成工程师","上汽通用汽车有限公司武汉分公司","异地招聘","0.6-1.3万/月","6000.0","13000.0","01-10"
"数据开发工程师","汽车之家","北京","3-4万/月","30000.0","40000.0","01-10"
"研发部-Software Engineer-软件工程师（校招）","National Instruments (美国国家仪器)","上海","薪资面议","0","0","01-10"
"运维开发工程师","新华网股份有限公司","北京","1-2万/月","10000.0","20000.0","01-10"
"系统运维工程师","神州数码信息服务股份有限公司","深圳","0.8-1.3万/月","8000.0","13000.0","01-10"
"Software & Web Developer","劳士领汽车配件（昆山）有限公司","昆山","1.5千以下/月","1500.0","1500.0","01-10"
"数据仓库工程师","布丁酒店连锁PODINN","杭州","1.5-2.5万/月","15000.0","25000.0","01-10"
"Mysql DBA","金吉列留学","大连","1-2万/月","10000.0","20000.0","01-10"
"系统管理岗","上海证券有限责任公司","上海","0.8-1万/月","8000.0","10000.0","01-10"
"运维工程师","上海予人信息技术有限公司","上海","4.5-6千/月","4500.0","6000.0","01-10"
"算法与数据应用工程师","南京牧镭激光科技有限公司","南京","0.9-1.6万/月","9000.0","16000.0","01-10"
"大数据开发","上海雁展移动科技有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"APP测试工程师","宁波酷乐潮玩文化创意有限公司","上海","0.8-1.2万/月","8000.0","12000.0","01-10"
"算法实习生","感知集团有限公司 SensingNet Group","无锡","2-3千/月","2000.0","3000.0","01-10"
"算法工程师（人工智能）","上海掌腾智能科技有限公司","上海","2.5-3万/月","25000.0","30000.0","01-10"
"资深算法工程师","四川天翼网络服务有限公司","成都","1.5-3万/月","15000.0","30000.0","01-10"
"Linux系统工程师","永大电梯设备（中国）有限公司","上海","0.7-1.3万/月","7000.0","13000.0","01-10"
"安全研究员","上海三零卫士信息安全有限公司","上海","3-5千/月","3000.0","5000.0","01-10"
"急聘/工程/电气/医学/计算机/写手","湖北天恒文化传媒有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"Java开发工程师(PaaS、区块链)","普联软件股份有限公司","济南","0.6-1.2万/月","6000.0","12000.0","01-10"
"应用运维-云增值业务","浙江华通云数据科技有限公司","杭州","15-20万/年","12500","16666.0","01-10"
"大数据开发工程师","重庆特斯联智慧科技股份有限公司","重庆","2-3万/月","20000.0","30000.0","01-10"
"IT实习生","广州瑞联新创科技有限公司","广州","6-8千/月","6000.0","8000.0","01-10"
"助理研究员","上海百趣生物医学科技有限公司","上海","0.8-1.3万/月","8000.0","13000.0","01-10"
"Oracle DBA","杭州沃趣科技股份有限公司","异地招聘","0.8-1.4万/月","8000.0","14000.0","01-10"
"运维工程师","上海海典软件股份有限公司","长沙","5-7千/月","5000.0","7000.0","01-10"
"模拟电路设计工程师","中天弘宇集成电路有限责任公司","上海","1.5-3万/月","15000.0","30000.0","01-10"
"软件测试工程师","江西汉氏联合干细胞科技有限公司","上饶","6-8千/月","6000.0","8000.0","01-10"
"软件测试工程师","杭州美腾科技有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"Golang后端工程师","宁波易创创业服务有限公司","宁波","1-1.8万/月","10000.0","18000.0","01-10"
"测试工程师","世贸通科技电子商务（深圳）有限公司","深圳","6-8千/月","6000.0","8000.0","01-10"
"Java开发工程师/爬虫/采集","深圳市博览天下票务服务有限公司","常德","0.6-1万/月","6000.0","10000.0","01-10"
"高级软件工程师","吉林省掌控物流科技有限公司","长春","0.8-1.5万/月","8000.0","15000.0","01-10"
"高级嵌入式软件工程师","杭州凯珥医疗科技有限公司","杭州","1.5-2.5万/月","15000.0","25000.0","01-10"
"通信工程师（5G）","广州慧睿思通信息科技有限公司","广州","1.5-2.5万/月","15000.0","25000.0","01-10"
"高级PHP工程师","上海极光网络科技有限公司","异地招聘","1.8-3万/月","18000.0","30000.0","01-10"
"高级软件开发工程师","北京智控美信信息技术有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"Java高级开发工程师","端云信息技术（上海）有限公司","合肥","0.8-1.2万/月","8000.0","12000.0","01-10"
"系统运维工程师","上海大智慧财汇数据科技有限公司","上海","0.8-1.5万/月","8000.0","15000.0","01-10"
"运维工程师","人人公司（Renren Inc）","北京","1-2万/月","10000.0","20000.0","01-10"
"服务器运维工程师","广州三星通信研究院","广州","15-20万/年","12500","16666.0","01-10"
"数据开发工程师","南京冠奥宝德体育发展有限公司","南京","0.9-1.2万/月","9000.0","12000.0","01-10"
"数据分析师（产品方向）","北京华数宝科技有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"测试工程师00149","紫光云数科技有限公司","异地招聘","1.5-1.9万/月","15000.0","19000.0","01-10"
"SSD测试高级工程师","深圳大普微电子科技有限公司","成都","1.5-3万/月","15000.0","30000.0","01-10"
"CRM数据分析经理","上海豫园黄金珠宝集团有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"运维工程师","昌正实业（广州）有限公司","异地招聘","1.5-2.5万/月","15000.0","25000.0","01-10"
"运维工程师","社宝信息科技（上海）有限公司","杭州","1.2-2万/月","12000.0","20000.0","01-10"
"软件开发实习生","成都小悍云计算有限公司","成都","2-5千/月","2000.0","5000.0","01-10"
"PHP开发工程师","深圳市龙华区天下互惠通讯部","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"量化研究员（期权方向）","华信期货股份有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"急聘高级运维工程师","深圳市互联港湾网络技术有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"运维开发工程师","NeuLion中国","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"Php高级开发工程师","乐伽公寓","南京","1.5-2万/月","15000.0","20000.0","01-10"
"三维图像算法工程师","杭州爱莱达科技有限公司","杭州","0.7-1.2万/月","7000.0","12000.0","01-10"
"软件工程师","江苏时间环三维科技有限公司","南通","0.6-1万/月","6000.0","10000.0","01-10"
"高级运维工程师","上海金之塔信息技术有限公司","上海","1-2万/月","10000.0","20000.0","01-10"
"计算机视觉算法工程师","深圳市万普拉斯科技有限公司","深圳","4-5万/月","40000.0","50000.0","01-10"
"安全运维工程师","第戎蛋糕","天津","0.8-1.2万/月","8000.0","12000.0","01-10"
"系统运维工程师","江苏新视云科技股份有限公司","南京","0.8-1.2万/月","8000.0","12000.0","01-10"
"语音识别","上海异构网络科技有限公司","上海","2.5-4万/月","25000.0","40000.0","01-10"
"诚聘环境工程/艺术设计/金融会计专业写手/文章编辑","武汉凌云天下网络科技有限公司","异地招聘","4.5-6千/月","4500.0","6000.0","01-10"
"系统架构师","深圳市润安科技发展有限公司","深圳","2-3万/月","20000.0","30000.0","01-10"
".NET高级开发工程师","上海数久信息科技有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"大数据开发工程师","精硕科技(北京)股份有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"前端开发工程师","澳丰（横琴）劳务咨询有限公司","珠海","1-1.5万/月","10000.0","15000.0","01-10"
"大数据工程师（实时数据方向）","康成投资（中国）有限公司----大润发总部","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"Android系统开发工程师","上海商睿智能科技有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"测试开发工程师","京信通信系统（中国）有限公司","广州","9-13万/年","7500","10833.0","01-10"
"软件测试工程师","北京中益德诚科技有限公司","北京","0.8-1.2万/月","8000.0","12000.0","01-10"
"IT Engineer （Data Analysisi）","硕达（上海）国际货运有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"大数据高级工程师","成都卡莱博尔信息技术股份有限公司","成都","1.5-2.5万/月","15000.0","25000.0","01-10"
"erlang游戏服务端开发工程师","上海赤月信息技术有限公司广州分公司","广州","1.8-2.5万/月","18000.0","25000.0","01-10"
"数据分析专员","深圳市宇轩网络技术有限公司武汉分公司","武汉","0.6-1万/月","6000.0","10000.0","01-10"
"高级系统运维工程师(J10347)","北京百分点信息科技有限公司","武汉","1-2万/月","10000.0","20000.0","01-10"
"测试工程师(J10027)","房多多网络科技","深圳","1-2万/月","10000.0","20000.0","01-10"
"高级运维工程师","量化云科技（香港）有限公司","深圳","2-3.5万/月","20000.0","35000.0","01-10"
"数据分析师","深圳市海钜信达投资发展有限公司","上海","1.2-2万/月","12000.0","20000.0","01-10"
"IT工程师","西能化工科技（上海）有限公司","上海","0.8-1.1万/月","8000.0","11000.0","01-10"
"数据分析师","北京首金中小微企业金融服务有限公司","北京","1.2-1.8万/月","12000.0","18000.0","01-10"
"Linux软件工程师","北京米文动力科技有限公司","北京","1.5-3万/月","15000.0","30000.0","01-10"
"JAVA程序员","海南向前科技有限公司","异地招聘","4.5-6千/月","4500.0","6000.0","01-10"
"游戏c++服务器开发","广州博征科技有限公司","广州","1.5-3万/月","15000.0","30000.0","01-10"
"防火墙研发工程师","深圳市能信安科技股份有限公司","深圳","1-2万/月","10000.0","20000.0","01-10"
"高级软件工程师(苹果项目)","深圳市精泰达科技有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"AI工程师（实习岗）","赫基集团－总部","广州","5-7千/月","5000.0","7000.0","01-10"
"运维工程师","深圳市筷云信息科技股份有限公司","深圳","1-2万/月","10000.0","20000.0","01-10"
"算法主管","上海中估联信息技术有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"软件测试工程师","郑州优碧科技有限公司","郑州","0.4-1万/月","4000.0","10000.0","01-10"
"大数据研发工程师","飓风物流股份有限公司","镇江","0.6-1.2万/月","6000.0","12000.0","01-10"
"数据分析师","南京软石信息科技有限公司","南京","0.8-1.5万/月","8000.0","15000.0","01-10"
"SLT系统工程师","晶晨半导体（上海）股份有限公司","上海","2-3.5万/月","20000.0","35000.0","01-10"
"PHP中级开发工程师","贝芽智能科技（苏州）有限公司","苏州","0.8-1.2万/月","8000.0","12000.0","01-10"
"AI算法工程师","西安盛道企业咨询有限公司","西安","2-2.5万/月","20000.0","25000.0","01-10"
"大数据开发工程师","江苏远洋数据股份有限公司","异地招聘","0.6-1万/月","6000.0","10000.0","01-10"
"Analytics Full Stack Developer","挪威船级社（中国）有限公司","上海","薪资面议","0","0","01-10"
"软件工程师","成都先导药物开发有限公司","成都","0.8-1.5万/月","8000.0","15000.0","01-10"
"视觉算法优化工程师","深圳市图芯智能科技有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"软件开发主任","珠海经济特区伟思有限公司","珠海","1-1.5万/月","10000.0","15000.0","01-10"
"PHP开发工程师","深圳市华思旭科技有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"网络和信息安全服务工程师（渗透测试）","山东华鲁科技发展股份有限公司","济南","0.6-1万/月","6000.0","10000.0","01-10"
"大数据开发工程师","北京空间畅想信息技术有限责任公司","西安","1-1.5万/月","10000.0","15000.0","01-10"
"数据仓库工程师","苏州春慷咨询管理有限公司","苏州","1-2万/月","10000.0","20000.0","01-10"
"软件工程师（PC端）（可年后入职）","宁波箭蚁智能科技有限公司","宁波","0.5-1.2万/月","5000.0","12000.0","01-10"
"高级软件工程师（物联网云平台开发）","海克斯康测量技术（青岛）有限公司","异地招聘","1.2-1.8万/月","12000.0","18000.0","01-10"
"算法研究员","北京清软创新科技股份有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"基因数据分析专员","北京预立创投生物医学科技有限公司","北京","0.8-1.5万/月","8000.0","15000.0","01-10"
"算法工程师","北京百师通教育科技有限公司长沙分公司","长沙","1-1.5万/月","10000.0","15000.0","01-10"
"Web前端开发工程师","深圳可链科技有限公司","深圳","1-2万/月","10000.0","20000.0","01-10"
"测试开发工程师","京隆科技（苏州）有限公司","苏州","3.4-6千/月","3400.0","6000.0","01-10"
"图像算法处理工程师","欧拓飞科技（珠海）有限公司","异地招聘","1.5-2万/月","15000.0","20000.0","01-10"
"控制算法工程师","湖南千智机器人科技发展有限公司","长沙","0.8-2万/月","8000.0","20000.0","01-10"
"C++高级开发工程师","苏州纳智天地智能科技有限公司","重庆","1-1.5万/月","10000.0","15000.0","01-10"
"硬件开发工程师","深圳市英威腾电气股份有限公司","深圳","0.8-1万/月","8000.0","10000.0","01-10"
"BI工程师","广州银行信用卡中心","广州","1-2万/月","10000.0","20000.0","01-10"
"测试工程师","深圳市路通网络技术有限公司","深圳","0.6-1.5万/月","6000.0","15000.0","01-10"
"软件工程师","无锡坦程物联网股份有限公司","无锡","5-7千/月","5000.0","7000.0","01-10"
"系统架构平台开发工程师","苏州享药智能科技有限公司","苏州","1-2万/月","10000.0","20000.0","01-10"
"大数据高级工程师","斯帝芬尼信息科技（吉林）有限公司","广州","2-2.5万/月","20000.0","25000.0","01-10"
"前端开发工程师","创新奇智（南京）科技有限公司","南京","1.5-4万/月","15000.0","40000.0","01-10"
"项目技术总监经理CTO首席技术官","厦门微赛网络科技有限公司","厦门","2-4万/月","20000.0","40000.0","01-10"
"区块链高级工程师","北京正诺文化传播有限公司","北京","2-4万/月","20000.0","40000.0","01-10"
"股票高频交易量化工程师","上海鸣熙资产管理有限公司","上海","1-2万/月","10000.0","20000.0","01-10"
"软件测试工程师","山东瑞银信实业有限公司","济南","0.8-1万/月","8000.0","10000.0","01-10"
"软件开发工程师","华联期货有限公司","东莞","8-20万/年","6666","16666.0","01-10"
"服务器运维工程师","棕榈教育咨询有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"软件系统技术总监","中交第二航务工程勘察设计院有限公司","武汉","3-4万/月","30000.0","40000.0","01-10"
"白盒测试","福州龙腾简合网络技术有限公司","福州","3-5千/月","3000.0","5000.0","01-10"
"数据库工程师","上海华钦信息科技股份有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"测试工程师","润联软件系统（深圳）有限公司","深圳","40-50万/年","33333","41666.0","01-10"
"系统测试工程师","三沙国海信通科技发展有限公司","海口","4.5-6千/月","4500.0","6000.0","01-10"
"初级.net开发（应届生）","厦门蒙友互联软件有限公司","厦门","4-8千/月","4000.0","8000.0","01-10"
"实习数据分析师","浙江华坤道威数据科技有限公司","杭州","0.4-1.2万/月","4000.0","12000.0","01-10"
"Java高级开发工程师","上海丙晟科技有限公司","上海","2-3万/月","20000.0","30000.0","01-10"
"编程课程研发","浙江优望教育科技有限公司","武汉","4-7千/月","4000.0","7000.0","01-10"
"Java开发工程师","西安澳通电讯技术股份有限公司","西安","0.5-1万/月","5000.0","10000.0","01-10"
"NLP算法工程师","秣马未来教育科技（北京）有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"安全高级/资深工程师/专家","广州小鹏汽车科技有限公司","广州","2-4万/月","20000.0","40000.0","01-10"
"软件测试工程师","中兴软件技术（南昌）有限公司","南京","0.6-1.1万/月","6000.0","11000.0","01-10"
"高级软件工程师","车王（中国）二手车经营有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"资深芯片测试工程师","上海安亭地平线智能交通技术有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"风险策略经理","广州市网商小额贷款有限责任公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"00265-运维开发工程师-苏州","云从科技","苏州","1.5-2.5万/月","15000.0","25000.0","01-10"
"高级测试工程师","成都蓝景信息技术有限公司","成都","1-2万/月","10000.0","20000.0","01-10"
"触及数据分析员","大连旭阳软件有限公司","大连","0.5-2万/月","5000.0","20000.0","01-10"
"软件系统架构师","深圳市商汤科技有限公司","深圳","3-4万/月","30000.0","40000.0","01-10"
"BI工程师","北京易联达商务服务有限公司","北京","1-1.5万/月","10000.0","15000.0","01-10"
